"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0062207","regulation of pattern recognition receptor signaling pathway","33/1749","184/18986",0.179347826086957,1.94688269073011,4.11123620836221,0.000149775980914224,0.00376560674139213,0.00322154392110799,"330/22900/1452/55601/2150/115352/115362/2672/3428/11213/3659/3662/3929/4067/6885/5599/9258/8638/8473/57162/5591/8780/6280/6565/121260/10924/8887/7096/7099/10333/29979/9958/373509",33
"GO:2000401","regulation of lymphocyte migration","17/1749","70/18986",0.242857142857143,2.63629829290207,4.36884069878194,0.000158719344534282,0.00397287804248366,0.00339886822656766,"6868/6347/6354/729230/1235/969/3627/10563/81704/257144/3676/22914/9439/4739/2185/9750/6793",17
"GO:0043547","positive regulation of GTPase activity","27/1749","140/18986",0.192857142857143,2.09353099730458,4.13670820001337,0.000170783900861869,0.004256114582005,0.00364118215226275,"116/116984/8874/50807/10563/163486/55619/139818/81704/23348/1894/2146/2150/8477/3655/253959/57186/57148/5910/51735/10125/5996/85397/57589/10507/23161/7052",27
"GO:0030890","positive regulation of B cell proliferation","13/1749","46/18986",0.282608695652174,3.06781514902926,4.47270243458404,0.000183842731821871,0.0045615476079121,0.00390248556908022,"79915/596/952/115352/1880/3574/4208/3071/57162/5788/7037/7099/10673",13
"GO:0001912","positive regulation of leukocyte mediated cytotoxicity","17/1749","71/18986",0.23943661971831,2.59916733103021,4.30020614362044,0.000191003743218112,0.00471862290854483,0.00403686629831231,"164/383/567/10666/51571/2150/3122/3123/8807/3823/22914/5788/10125/114836/26228/8417/80328",17
"GO:0006644","phospholipid metabolic process","56/1749","374/18986",0.149732620320856,1.62539938788551,3.89104358633893,0.000193179873263795,0.00475172311638478,0.00406518411816908,"171586/51099/221395/55326/472/54928/10390/80821/8526/160851/131118/23167/5168/55500/84188/56261/3074/3417/3612/8821/9926/8776/54893/9110/9107/66036/116150/94101/114882/5277/9488/5281/5294/30849/200576/5305/8395/9373/151056/79887/23007/5341/8611/403313/9890/5359/9791/85465/166929/126969/23049/10558/8867/55151/7405/7494",56
"GO:0071346","cellular response to type II interferon","21/1749","98/18986",0.214285714285714,2.32614555256065,4.19257276309273,0.00019444130711039,0.0047621358060398,0.00407409236041642,"10096/383/6347/965/1906/356/2633/115362/3113/3458/3459/3659/3717/84166/54625/5292/5771/6772/7097/7099/7294",21
"GO:0045577","regulation of B cell differentiation","11/1749","35/18986",0.314285714285714,3.41168014375562,4.54890669335488,0.000203693629983941,0.00496732706252685,0.00424963715051205,"1378/1540/115352/3398/22806/3561/3574/3071/55012/6850/7494",11
"GO:0002200","somatic diversification of immune receptors","18/1749","78/18986",0.230769230769231,2.50507982583454,4.24280824045893,0.000206253582171143,0.00500826005938647,0.004284656061477,"79915/472/64919/1235/940/78996/64421/51176/4437/4683/64332/5591/5788/121260/30009/7037/7292/7518",18
"GO:0141060","disruption of anatomical structure in another organism","25/1749","127/18986",0.196850393700787,2.13687911652553,4.09473861273952,0.000209948629802093,0.00506958120766444,0.00433711740065477,"383/6362/64581/2919/3627/10563/2920/2921/6372/3576/4283/2150/2208/2633/115362/10578/3001/3002/3458/4069/4818/5196/5473/6850/54210",25
